;Unnamed: 0;text;cluster;score
1743;1743;mudah gampang beri baik;2.0;5.0
1744;1744;mantap;1.0;5.0
1745;1745;stabil sinyal sering padahal lalu kendala data aktivasi;3.0;1.0
1746;1746;transfer sudah saldo potong nih mau masuk gimana gagal;3.0;2.0
1747;1747;temu selalu mau data aktivasi;3.0;1.0
1748;1748;terus sinyal padahal masalah lancar koneksi dong buka baik aplikasi apa aja;0.0;1.0
1749;1749;tranfer sudah krn jam error blm baik aplikasi aktif;0.0;3.0
1750;1750;praktis;3.0;1.0
1751;1751;terimakasih sangat bantu;1.0;4.0
1752;1752;yang transaksi terang sinyal selalu satu pdhl mobile masalah login koneksi dengan cepat buka bingung bagus;3.0;1.0
1753;1753;transfer sumsel sering sama gagal aja;3.0;1.0
1754;1754;saat butuh bantu;1.0;4.0
1755;1755;sangat manfaat;1.0;4.0
1756;1756;tulis temu semua selalu padahal isi gagal data benar aktivasi;3.0;1.0
1757;1757;terlalu sumsel pakai orang mudah kan ini cuman blokir aplikasi akun aja;0.0;1.0
1758;1758;untuk sulit sekali ribet;3.0;4.0
1759;1759;suka kalo eror cek baik;2.0;2.0
1760;1760;update kok gak;3.0;2.0
1761;1761;baik;2.0;5.0
1762;1762;baik;2.0;5.0
1763;1763;sangat bantu;1.0;5.0
1764;1764;senang;3.0;5.0
1765;1765;sekali mantap;1.0;5.0
1766;1766;update susah sangat padahal oke lama fitur dikit;3.0;2.0
1767;1767;rasa oke bank banget;3.0;5.0
1768;1768;transaksi sangat baik;2.0;5.0
1769;1769;mudah;1.0;5.0
1770;1770;sangat bagus;1.0;5.0
1771;1771;moga makin baik;2.0;5.0
1772;1772;temu sering segera min laku kendala ini error data baik aktifasi;3.0;2.0
1773;1773;mantap ini;1.0;5.0
1774;1774;yang tuju transfer transaksi tinggal tidak terima saran ribet rekening rek punya pake otomatis nomor mobile memang mau masukin lagi konsumen kasih karna kan kalau jga jadi hilang harus fitur email dlu bnyak bintang bayar banking bank aj;3.0;1.0
1775;1775;transfer suka mau eror bank;3.0;1.0
1776;1776;sama saldo pulsa potong notif ngisi masuk masak lah kalah gak error bank baik aplikasi;3.0;1.0
1777;1777;sangat ramah layan coba bank baik;2.0;5.0
1778;1778;bagus;1.0;5.0
1779;1779;mutasi layan kalian gak baik atm aja;3.0;1.0
1780;1780;tambah saldo kurang gin gagal;3.0;1.0
1781;1781;utama good aman;1.0;5.0
1782;1782;sangat bantu;1.0;5.0
1783;1783;uang tidak sedot saldo rugi pulsa nih moga masuk kembali isi gak dasar bank aplikasi;3.0;1.0
1784;1784;temu data aktivasi;3.0;1.0
1785;1785;transfer sulit sistem sendiri saldo qris pasu padahal mpin mbanking malah kurang kode keluar guna gagal buat benar aplikasi akhir;3.0;1.0
1786;1786;yang mbanking depan baik aplikasi;2.0;5.0
1787;1787;sulit selalu operasi fitur data cukup;3.0;3.0
1788;1788;good;1.0;5.0
1789;1789;susah;3.0;1.0
1790;1790;tinggal selalu prose layan lain kali gagal bsb bank baik aktivasi;3.0;1.0
1791;1791;bagus;1.0;5.0
1792;1792;mbankingnya dulu daftar bank;3.0;1.0
1793;1793;sangat baik;2.0;5.0
1794;1794;transfer tiba susah mau blokir;3.0;1.0
1795;1795;transaksi tidak terus terlalu sama ribet otp mudah mpin masukin jujur jd guna buat bolak blokir benerin bank balik akun;3.0;3.0
1796;1796;keren apknya;3.0;1.0
1797;1797;sangat mudah;1.0;5.0
1798;1798;yang uang tpi tidak tetap sudah si pa otp mpin masuk lgi kasi jd ini guna gmna cek bsb;3.0;2.0
1799;1799;aman;3.0;5.0
1801;1801;tidak parah login banget;3.0;2.0
1802;1802;good;1.0;5.0
1803;1803;bagus aplikasi;0.0;5.0
1804;1804;senang sangat guna;1.0;5.0
1805;1805;terus sekali bagus aplikasi;0.0;5.0
1806;1806;ribet;3.0;1.0
1807;1807;yang salah pin pesan pa otp muncul mbanking malah kalo kali jangan ganti contoh coba buruk blokir bilang banking aplikasi;3.0;1.0
1808;1808;rekening padahal muncul informasi cek buka awal aplikasi;0.0;1.0
1809;1809;bug banget aplikasi;0.0;1.0
1810;1810;yang susah sangat salah pin masuk kantor kali kalau jauh jangan blokir baik;2.0;1.0
1811;1811;tidak bug banyak;3.0;1.0
1812;1812;gak aplikasi;0.0;1.0
1813;1813;pake;3.0;2.0
1814;1814;update transaksi tinggal sekali satu sama parah padahal minggu kode kecewa kayak isi hampir gin gimana gak eror;3.0;1.0
1815;1815;mantap;1.0;5.0
1816;1816;sini selalu padahal operasi koneksi kata internet cukup baik aplikasi;2.0;1.0
1818;1818;makin maju bsb;3.0;5.0
1819;1819;voucher status rekening potong masuk mana kok isi gak gagal email;3.0;1.0
1820;1820;tim sumsel nih mulai mana bnyk baik babel aplikasi;3.0;1.0
1821;1821;oke aplikasi;0.0;5.0
1822;1822;tampil mobile gx bsb aplikasi;0.0;3.0
1823;1823;temu mulu kok kek data daftar bener;3.0;1.0
1824;1824;suruh selalu sandi padahal mau masuk masalah malu kata gak doang cuma bener bank aktivasi aja;3.0;1.0
1825;1825;tim sumsel sering segala ribet otp operasi mungkin mudah mohon mau masuk lebih konsumen kerja karna cara banyak babel;3.0;3.0
1826;1826;udah semua rekening padahal nomor ngak masuk bener;3.0;2.0
1827;1827;sangat pertama pakai nya lama kasih karna eh dong daftar bintang banyak bagus akun aku;3.0;4.0
1828;1828;tinggal selalu sangat jauh gagal buruk aplikasi aktivasi;0.0;1.0
1829;1829;temu rekening padahal nomor laku kartu data benar aktivasi;3.0;1.0
1830;1830;baik;2.0;4.0
1831;1831;transfer terus selalu mau gagal;3.0;1.0
1832;1832;uang terima tahu saran mau masuk mantap lebih kasih kalau cuma biar aja ada;3.0;5.0
1833;1833;ulang sudah rek padahal nomor kali data coba benar bahkan;3.0;1.0
1834;1834;saldo pulsa masuk lalu kecewa kali hilang gak beli apps;3.0;1.0
1835;1835;transaksi susah lot jangan dong apknya;3.0;2.0
1836;1836;token saran menu listrik fitur bsb beli;3.0;3.0
1837;1837;terima tambah susah nama mau kolom kalo gitu dong bawah banyak;3.0;5.0
1838;1838;terus temu server pa mau gak error dikit data buat;3.0;1.0
1839;1839;bagus;1.0;5.0
1840;1840;makin baik alhamdulillah;2.0;5.0
1842;1842;waktu untuk ubah transfer tidak tambah selalu saldo ribet niat mudah mau maksimal lebih jelas guna gagal eh debet aplikasi apknya aja ada;3.0;1.0
1843;1843;eror aplikasi aja;0.0;1.0
1844;1844;temu pakai padahal kemaren jelas data banking;3.0;1.0
1845;1845;wallet virtual update ulang tidak tiba terus terlalu suruh sendiri sedikit saldo mbanking kredit keluar kartu isi guna bayar baik akun aktifasi;3.0;1.0
1847;1847;tidak sampe mau kemaren hr dari;3.0;1.0
1848;1848;upgrade transaksi terus tanggal tambah tahun sistem server selalu saldo ribet potong pihak perban pa niat mobile mending mau masalah masa maksimal kalau kait jdi iya hapus gagal eh donk bsb banking baik atm aplikasi;3.0;1.0
1849;1849;sangat layan baik;2.0;5.0
1850;1850;uang transfer solusi sampe pulsa kurang kali gagal center call beberapa abis;3.0;1.0
1851;1851;sumsel nih malu doang buat bos aplikasi aja;0.0;1.0
1852;1852;sering masuk gimana gak duit debit bos app;3.0;1.0
1853;1853;bgus;3.0;5.0
1854;1854;susah download;3.0;1.0
1855;1855;transfer tlong tidak tiba server sering sedang saldo respon potong pa mana lama ganggu dong call bukti banget baik;3.0;2.0
1856;1856;saldo nyata manfaat cek aplikasi;0.0;1.0
1857;1857;sangat bantu;1.0;5.0
1858;1858;top saldo mobile gimana dana bsb bingung;3.0;1.0
1859;1859;sangat bantu;1.0;5.0
1860;1860;mantap;1.0;5.0
1861;1861;uang tau suruh mau malah kerja jt hari gimana gak depan bantu bank appnya;3.0;1.0
1862;1862;ulas kasih buat aplikasi apa alam;0.0;1.0
1863;1863;aktivasi;3.0;3.0
1864;1864;transaksi topup terimakasih sangat rugi rekening kurang konsumen kalau ganggu fitur dana bayar bank baik aplikasi alami;3.0;1.0
1865;1865;top memang bsb;3.0;5.0
1866;1866;waktu ulang udah terus suruh punya parah ngabisin mau login kali error bank aplikasi aktivasi aja;0.0;1.0
1867;1867;yang uang transaksi tidak status riwayat pulsa potong masuk gagal beli anehh;3.0;1.0
1868;1868;usah sama rekening rek nomor mau masukin kartu emang data bilang apa aktifasi aja;3.0;1.0
1869;1869;yah waktu urus transaksi tengah otp mau malah makin kirim kemudian jam habis coba bukan blokir bank baik aplikasi;3.0;1.0
1870;1870;bagus;1.0;5.0
1871;1871;terus suruh mau login aktivasi;3.0;2.0
1872;1872;terus selalu padahal pa mau lalu laku gak gagal dong daftar atm aktivasi;3.0;2.0
1873;1873;tingkat sistem manfaat jauh aplikasi aman;0.0;5.0
1874;1874;transaksi super sulit sering selalu sekali sangat saing ramah mau layan lain hubung error daerah center call bank bagaimana;3.0;1.0
1875;1875;parah jaring ganggu baik;2.0;1.0
1876;1876;sering ganggu;3.0;1.0
1877;1877;yang sesuai sekali sampah saldo mutasi jelas banyak aplikasi;0.0;1.0
1878;1878;udah uang tinggal tidak sekarang sampe saldo rb pakai paham pa ny malah lebih kan jt jgn jelas jadi hampir duit cek bulan bos blm bca bank aplikasi;3.0;1.0
1879;1879;ulang transfer tiap sumsel sini salah rekening paksa pakai otp masuk lewat langsung kode kali hari gaji blokir bayar bank antar aktivasi;3.0;1.0
1880;1880;tidak rugi pulsa masuk guna gitu biasa beli;3.0;1.0
1881;1881;sangat kecewa aplikasi;0.0;1.0
1882;1882;tabung biasa;3.0;2.0
1883;1883;listrik lebih kalau daerah cuma cukup bayar bank baik;3.0;5.0
1884;1884;tidak jalan aplikasi;0.0;2.0
1885;1885;transfer terus nak lgi gak gagal eror cek bank antar;3.0;2.0
1886;1886;mantap;1.0;1.0
1887;1887;udah sering sendiri pa minggu malah lupa logout login kata id gabisa blokir akun;3.0;1.0
1888;1888;waktu token tambah semua sekali sangat rekening online mohon listrik isi era bayar bantu;3.0;4.0
1889;1889;yang ulang top sumsel solusi sim sayang paket nomor masalah keren kembang kartu hp data daftar butuh biar best android aktivasi;3.0;5.0
1890;1890;urus transfer susah sampah saldo potong mudah malah kalau gagal bukan bank aplikasi aja;3.0;1.0
1891;1891;nyaman;3.0;5.0
1892;1892;terus sering sendiri offline keluar kalau guna blm bantu banget;3.0;1.0
1893;1893;uang tuju tidak terima terang tempat tapi soal saldo qris potong laku kurang kasi kali jg gagal bayar baru aplikasi;3.0;1.0
1894;1894;waktu uang tulis transfer tetap telpon saldo potong payah pa mana make kerja kembali hari gagal csnya banget aplikasi;0.0;1.0
1895;1895;yang update terus sumsel server sering sendiri selesai rugi nya nasabah menu lot keluh jaring itnya ganggu eror belah bank babel atm aplikasi;3.0;1.0
1896;1896;ngak install;3.0;3.0
1897;1897;good;1.0;5.0
1898;1898;yang ulang transfer sudah silah semua selalu segala satu sandi saldo respon minggu mau masuk login laku kata kasih ingat hambat cek bsb bintang bayar aplikasi aktifasi;3.0;1.0
1899;1899;yang uang saldo pake kirim kembali jadi gagal cek barusan aplikasi ambil;3.0;1.0
1900;1900;yang uang transper tapi tanya sumsel sih rek payah mau masuk jumlah gimna dana cuma besar bank babel aplikasi ambil;0.0;2.0
1901;1901;terus pulsa ngisi lebih gagal banking;3.0;1.0
1902;1902;sistem selalu padahal mohon minta mau masuk masalah login layan koneksi jaring internet ingat gak cek bsb baik akhir;3.0;1.0
1903;1903;terus sumsel sistem ny mobile lama kalau hari eror buka banking bank baik;3.0;1.0
1904;1904;mudah kalau jelek hapus bagus;1.0;2.0
1905;1905;transaksi terima sumselbabel sangat perlu otp mobile layan lambat kode hari bank;1.0;1.0
1906;1906;sedikit lot;3.0;3.0
1907;1907;tingkat sering payah mohon ganggu;3.0;1.0
1908;1908;skrng sampe pagi kenapa gua error banking;3.0;1.0
1909;1909;pihak mutasi lgi lebih kok kait guna gak dong cek biar baru aplikasi apknya;0.0;2.0
1910;1910;terus server semua ribet nih masa jadi gara error baik awal apa;3.0;1.0
1911;1911;saldo padahal pa nian nak mintak masuk la koneksi ini dulu dak cek bagus aplikasi;3.0;5.0
1912;1912;tidak mutu jelek aplikasi;0.0;1.0
1913;1913;aktifasi;3.0;1.0
1914;1914;terus terlalu tagih selalu sedikit mau kalau fitur buka;3.0;1.0
1915;1915;sangat bantu;1.0;5.0
1916;1916;otp kode donk;3.0;5.0
1917;1917;baik;2.0;5.0
1918;1918;wallet top tidak sama payah mau maju lah kerja kena hadeh gimana biar admin;3.0;1.0
1919;1919;ulang terang susah sih selalu mau malam login la hari gimna banget aplikasi apa aktivitas aja;0.0;1.0
1920;1920;transaksi tampil riwayat banyak;3.0;5.0
1921;1921;yaa udah tidak terus tarik tanggal sumsel sistem saldo ribu pertama pegawai padahal pa memang masa lanjut kena kemaren kantor kan kalian kali jadi ini gak eh dong bulan buat bobrok beres bank awal akhir aja;3.0;1.0
1922;1922;mohon maaf hapus;3.0;5.0
1923;1923;temu slalu server rek pihak nomor mohon masuk kata data bsb benar baik;3.0;2.0
1924;1924;yah transaksi token tidak sulit padahal mbanking mau listrik kok kalau isi dong csnya baik aplikasi;0.0;1.0
1926;1926;ujung transfer ribet ngurus mau kalo error biaya banyak aja admin;3.0;1.0
1927;1927;buka aplikasi;0.0;1.0
1928;1928;pernah padahal ny login hapus bsb akun;3.0;3.0
1929;1929;login kok gak banget aneh;3.0;1.0
1930;1930;terus eror banget aplikasi;0.0;1.0
1931;1931;kapan;3.0;5.0
1933;1933;masalah banyak;3.0;5.0
1934;1934;jelek;3.0;2.0
1935;1935;update transfer tidak terus semenjak error;3.0;2.0
1936;1936;mantap;1.0;5.0
1937;1937;uang tidak telpon tanya sistem saldo nasabah mau masalah kirim jelas enggak cukup bsb blokir belum apa angkat akun;3.0;1.0
1938;1938;susah;3.0;1.0
1939;1939;terima sangat nama kasih bantu atas aplikasi;1.0;5.0
1940;1940;ulang sih mulu minta apa aktivasi;3.0;1.0
1941;1941;tidak terus mudah minta login emosi bukan buat bikin aplikasi apa aktivasi;0.0;1.0
1942;1942;keren;3.0;5.0
1943;1943;mudah lancar aman;1.0;5.0
1944;1944;transfer ribet rekening lengkap lelet fitur bsb biaya;3.0;1.0
1945;1945;good;1.0;5.0
1946;1946;kurang coba cek betul bca babel aplikasi;0.0;1.0
1948;1948;terlalu sering cuma;3.0;5.0
1949;1949;sy sekali bantu;1.0;5.0
1950;1950;baik;2.0;5.0
1951;1951;sering ngak guna ganggu;3.0;2.0
1952;1952;mobile hapus gak deh aja;3.0;1.0
1953;1953;lancar;3.0;5.0
1954;1954;mantap;1.0;5.0
1955;1955;sangat bantu;1.0;5.0
1956;1956;aman;3.0;4.0
1957;1957;transaksi sumselbabel sangat mobile dlm dengan bantu bank ada;1.0;5.0
1958;1958;transaksi servernya sering payah offline kalau jadi ganggu;3.0;1.0
1959;1959;sangat bantu;1.0;5.0
1960;1960;urus uang tuju transper tapi sangat saldo rekening potong nunggu ngak masuk lalu kecewa bulan baru bank;3.0;2.0
1961;1961;mantul;3.0;5.0
1962;1962;sekali bantu;1.0;5.0
1963;1963;update transfer top saldo riwayat rekening ny masa liat lagi gitu fiturnya fitur dong doang buat biar banking aplikasi apa;3.0;1.0
1964;1964;mantap;1.0;5.0
1965;1965;sumsel sama kok kena;3.0;1.0
1966;1966;update susah;3.0;2.0
1967;1967;yang sangat langsung jadi bintang bantu aplikasi;1.0;5.0
1968;1968;transaksi rumah mudah jauh atm;1.0;5.0
1969;1969;sangat informasi beri bantu apa;1.0;4.0
1970;1970;sangat mudah bagus;1.0;5.0
1971;1971;mantap;1.0;5.0
1972;1972;bantu;1.0;5.0
1973;1973;sangat bagus;1.0;5.0
1974;1974;transfer kembang kalau biar aplikasi;0.0;3.0
1975;1975;rumah mudah lebih aja;3.0;5.0
1976;1976;transfer parah gak;3.0;1.0
1977;1977;baik;2.0;5.0
1978;1978;sumsel rekening masuk kartu babel;3.0;1.0
1979;1979;tiba sumsel pihak lah gimana blokir akun;3.0;1.0
1980;1980;utama transfer saldo riwayat perlu mobile masa lihat kredit kembang debit cm bayar aplikasi;3.0;1.0
1981;1981;terus lambat aktivasi;3.0;1.0
1983;1983;voucher transaksi terang sekali rugi pulsa nominal masuk laku kurang jumlah gagal beli bagaimana atm;3.0;2.0
1984;1984;yang walaupun update transfer tidak terang sinyal payah parah ny mohon mau lh lelet dengan bsa bnyk bener bank bagus aplikasi admin;3.0;1.0
1985;1985;transfer transaksi tidak saldo riwayat potong cek;3.0;1.0
1986;1986;sangat bantu bagus aplikasi;1.0;5.0
1987;1987;mantap;1.0;5.0
1988;1988;transfer tiba sumsel sering sendiri pin padahal mobile mau kena keluar ganti blokir bank babel;3.0;1.0
1989;1989;bagus;1.0;5.0
1990;1990;saldo pulsa ku jelas isi ilang;3.0;1.0
1991;1991;ulang suruh mohon malah login laku bantu aktivitas;3.0;1.0
1992;1992;sumsel mudah guna bank babel aplikasi;0.0;5.0
1993;1993;suka;3.0;5.0
1994;1994;tapi tambah sama percuma mohon guna bayar baik;3.0;1.0
1995;1995;simple perlu penting mudah mobile banking;3.0;3.0
1996;1996;yang tutup tindak sy sumsel sudah siap sering semua punya minggu masalah lebih lapor lanjut lalu kolom keluh kalau jadi hari error beres bank baik aplikasi antri aktivasi aj admin;3.0;1.0
1997;1997;uang tutup sumselbabel saldo rekening potong ngak narik make keluar bank;3.0;1.0
1998;1998;tdak;3.0;1.0
1999;1999;uang tapi donk bbrp baik aplikasi aj;3.0;1.0
2000;2000;baik;2.0;5.0
2001;2001;usah tidak tiba tau ribet rek pa orang nomor nama krn gagal dri download cek buat bikin aplikasi;3.0;1.0
2002;2002;ulang transfer terimakasih sumselbabel selalu sekarang sama mau login laku kali harus gagal beda bank atau aktivasi admin;3.0;2.0
2003;2003;sukses parah login gimana gak aplikasi aktivasi;0.0;1.0
2004;2004;ujung transfer terang sedang nya moga gagal buat blokir baik aplikasi akun;2.0;1.0
2005;2005;min aktivasi;3.0;1.0
2006;2006;ribet muas mantab hasil good cepat bsb baik abis;3.0;5.0
2007;2007;transfer temu sih salah rek punya nomor nih kok gak eror buat bingung baik aplikasi;3.0;2.0
2008;2008;transfer sih mulu kemaren jangan gin gimana eror dong aplikasi;0.0;1.0
2009;2009;transfer tidak terang temu eror;3.0;1.0
2010;2010;tidak;3.0;1.0
2011;2011;mantap;1.0;5.0
2012;2012;terus keluar jelek aplikasi;0.0;1.0
2013;2013;update tambah sumsel silah sih salah pulsa parah padahal otp mbanking mau malah lebih kode kantor jelek isi ini hubung enak dekat bukan buka blokir bilang bgus benar bank apknya akun;3.0;1.0
2014;2014;semua mau luar lengkap kok daftar bank;3.0;1.0
2015;2015;sih sering parah paling mbanking ganggu error app;3.0;1.0
2016;2016;sering sama lengkap kurang gak bayar aktivasi;3.0;2.0
2017;2017;login gak dengan aplikasi apa;0.0;1.0
2018;2018;terus nih masuk keluar gak;3.0;1.0
2019;2019;saldo cek blokir akun;3.0;3.0
2020;2020;susah padahal login iya aktivasi;3.0;1.0
2021;2021;transaksi tidak rumah perlu mudah keluar dlm;3.0;5.0
2022;2022;tau sumsel sudah nomor mobile mau kasi jdi gmna dong cepat bikin bank atm ada;3.0;5.0
2023;2023;mantap;1.0;5.0
2024;2024;baik;2.0;5.0
2025;2025;tindak terima sekian saldo pulsa mohon min lanjut lalu kasih beli aplikasi;3.0;1.0
2026;2026;transaksi menu guna friendly error buat;3.0;1.0
2027;2027;untuk token mudah moga listrik lebih biar beli;3.0;4.0
2028;2028;top menu makin donk biar;3.0;3.0
2029;2029;ujung transaksi server sedang pa jelek jelas error coba blokir baik akun;3.0;1.0
2030;2030;sumselbabel selalu saldo respon pulsa potong mbanking masuk lalu kirim jelas isi hubung gagal email;3.0;1.0
2031;2031;mantap banget;1.0;5.0
2033;2033;uang transaksi terus sama saldo mobile masuk hilang gagal beda bangking;3.0;1.0
2034;2034;good;1.0;5.0
2035;2035;tuju temu sini kuota jdi instal data aktivasi;3.0;1.0
2036;2036;sekarang sampe mbankingnya masuk gak fungsi bulan apa;3.0;1.0
2037;2037;mantap;1.0;5.0
2038;2038;baik apknya;2.0;1.0
2039;2039;eror;3.0;1.0
2040;2040;uang tunggu transfer tingkat sangat saldo potong pernah minggu masuk lebih lapor hampir butuh baik;3.0;4.0
2041;2041;yang transaksi tidak skrg sering lambat laku dpt ak;3.0;1.0
2042;2042;update transfer transaksi terus suka saran ngak mobile minta mending masalah malam login kantor kalau jam harus hapus dasar cek baik aplikasi aktivasi ak aja;0.0;1.0
2043;2043;bagus;1.0;3.0
2044;2044;update tidak terus suruh login aktivasi;3.0;1.0
2045;2045;transfer mau kok;3.0;1.0
2046;2046;oke;3.0;5.0
2048;2048;waktu si salah punya pindah pin pihak pertama pernah pegawai orang minta gimana dekat daerah buat blokir bilang bank aktifasi;3.0;1.0
2049;2049;aplikasi;0.0;1.0
